Région,Département,Ville,CP,Bâtiment ou Rue,Date,Consommation (kWhEN),Coût (€ TTC),Emission GES (kgCO2)
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-05-01,2066.665,225.278885,173.59986
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-06-01,1853.3813079999998,207.045549,155.68293899999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-07-01,1653.567115,206.163958,138.894001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-08-01,9025.552926999999,896.203334,758.144042
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-09-01,11285.426388,1108.238511,947.974341
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-10-01,11661.573612,1145.176489,979.570659
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-11-01,11285.426388,1108.238511,947.974341
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2018-12-01,6351.958439999999,641.709862,533.561879
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-01-01,4709.900736,487.798387,395.628509
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-02-01,2677.927818,291.311011,224.942215
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-03-01,2607.4441079999997,290.659407,219.020712
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-04-01,1882.289046,196.255685,158.110241
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-05-01,1967.998032,203.799796,165.30983500000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-06-01,1904.518224,197.226023,159.977595
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-07-01,1898.154204,225.69033900000002,159.441352
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-08-01,1960.1158289999998,239.096525,164.64566399999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-09-01,2375.700215,253.372508,199.555496
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-10-01,2574.446504,268.511326,216.250173
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-11-01,3388.286279,472.42293600000005,284.614333
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DE LA COMMUNICATION,2019-12-01,564.713721,78.737064,47.435666999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-01-01,2165.5438280000003,253.895786,181.90441
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-02-01,1955.98298,229.32615299999998,164.301422
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-03-01,2165.5438280000003,253.895786,181.90441
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-04-01,2095.690212,245.705908,176.036747
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-05-01,1795.338868,215.37205699999998,150.807293
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-06-01,1532.524284,188.82908500000002,128.730918
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-07-01,1583.60952,195.123523,133.022041
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-08-01,1532.524284,188.82908500000002,128.730918
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-09-01,1669.6,190.432,140.244
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-10-01,1725.251942,196.779575,144.91868300000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-11-01,1823.791333,216.775619,153.197352
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2017-12-01,2099.256725,255.048806,176.33746499999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-01-01,2261.968126,256.432165,190.004289
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-02-01,1966.935064,222.763081,165.221679
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-03-01,2163.882975,238.42686400000002,181.76617
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-04-01,2094.0797850000004,230.73561899999999,175.902702
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-05-01,1867.657904,222.04336,156.88252
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-06-01,1599.946433,204.79126200000002,134.393991
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-07-01,1509.1572210000002,182.865373,126.76527
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-08-01,1460.4747300000001,176.96649,122.67606799999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-09-01,1806.8078670000002,212.170723,151.769844
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-10-01,1867.032168,219.242771,156.828618
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-11-01,1806.8078670000002,212.170723,151.769844
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2018-12-01,1832.2490899999998,219.77304500000002,153.906838
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-01-01,2261.424896,337.085767,189.956539
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-02-01,1966.481302,290.482823,165.18178500000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-03-01,2163.882975,240.739629,181.76617
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-04-01,2094.0797850000004,232.973777,175.902702
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-05-01,-3848.360645,-323.758668,-323.259894
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-06-01,-7106.384134999999,-632.3805169999999,-596.933312
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-07-01,818.5,101.305,68.75
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-08-01,851.018291,106.189623,71.482049
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-09-01,1234,159.18,103.655
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-10-01,1069.465844,137.955894,89.834264
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE DU CAPITAINE MICHEL,2019-11-01,1362,207.23,114.4
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-01-01,3331.30017,434.851121,279.82921400000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-02-01,3008.92845,392.77034199999997,252.74999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-03-01,3331.30017,434.851121,279.82921400000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-04-01,3223.8429300000003,420.82419500000003,270.80280600000003
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-05-01,2536.857345,330.876932,213.09496800000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-06-01,1935.736608,252.171988,162.599908
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-07-01,1835.705341,245.15982200000002,154.196931
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-08-01,1793.5199079999998,246.08457099999998,150.652917
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-09-01,1735.6649309999998,238.146429,145.793188
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2017-10-01,809.980092,111.135429,68.037083
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2018-09-01,104.755593,15.070787,8.799361
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2018-10-01,1082.4629380000001,155.72980900000002,90.92576
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2018-11-01,1047.544407,150.706213,87.992639
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2018-12-01,1082.4629380000001,155.72980900000002,90.92576
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-01-01,1188.595198,162.109587,99.839308
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-02-01,1241,161.945,104.24
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-03-01,1098.718926,144.949976,92.290533
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-04-01,922.1325,123.108377,77.45913
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-05-01,952.8675,127.211623,80.04087
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-06-01,922.1325,123.108377,77.45913
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-07-01,719.114295,100.28321700000001,60.404552
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-08-01,559.524897,82.98857,46.998059000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-09-01,-1449.643323,-166.544473,-121.76829
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-10-01,-3404.668369,-408.046871,-285.98681
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE FRANCOIS MITTERRAND,2019-11-01,-1887,-240.37,-158.5
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-01-01,104.119404,61.52985,8.745693
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-02-01,94.043532,55.575467,7.899352
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-03-01,104.119404,61.52985,8.745693
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-04-01,100.760574,59.544934,8.463562
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-05-01,76.956492,62.711259999999996,6.464313
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-06-01,74.31183,63.063221,6.2421940000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-07-01,76.78908,65.16548900000001,6.450283
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-08-01,75.77847,58.807215,6.365151
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-09-01,79.2,48.876,6.652
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-10-01,81.839934,50.505159,6.873728
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-11-01,93.200126,74.814662,7.828677000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2017-12-01,102.09823399999999,74.55216,8.575071000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-01-01,108.754158,63.422986,9.1323
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-02-01,93.267548,52.224634,7.832224000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-03-01,103.746583,53.03889100000001,8.71306
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-04-01,100.4,51.328,8.432
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-05-01,83.210711,74.208139,6.984887
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-06-01,74.232336,69.030403,6.230772
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-07-01,73.5,59.315,6.17
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-08-01,75.569968,58.595275,6.345015
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-09-01,85.932106,61.380439,7.2177880000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-10-01,88.796656,63.42655799999999,7.458394
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-11-01,85.932106,61.380439,7.2177880000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2018-12-01,93.65749,61.45571700000001,7.865742999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-01-01,108.754158,63.621182,9.1323
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-02-01,93.267548,52.394915999999995,7.832224000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-03-01,103.746583,53.229024,8.71306
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-04-01,100.4,51.512,8.432
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-05-01,83.59384200000001,75.852778,7.021616000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-06-01,74.220168,70.114975,6.233074
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-07-01,73.5,61.105,6.17
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-08-01,73.705095,45.095475,6.187791000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-09-01,78.85706400000001,17.018554,6.621422
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-10-01,78.85706400000001,17.018554,6.621422
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE LAMARTINE,2019-11-01,16,88.09,1.34
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-01-01,922.019243,109.261229,77.448131
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-02-01,832.792055,98.687619,69.953191
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-03-01,922.019243,109.261229,77.448131
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-04-01,590.602983,75.57728,49.609234
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-05-01,273.574647,45.748191,22.978720000000003
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-06-01,264.75,44.2725,22.2375
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-07-01,273.574647,45.748191,22.978720000000003
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-08-01,454.14855,62.28294399999999,38.147728
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-09-01,643.5484299999999,80.293554,54.058068000000006
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-10-01,705.542453,86.615009,59.263804
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-11-01,786.610825,94.881435,66.071242
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2017-12-01,813.185534,97.652773,68.30399200000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-01-01,871.678416,104.181071,73.217834
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-02-01,689.6279139999999,83.963022,57.926455000000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-03-01,705.767122,88.024557,59.282371999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-04-01,598.693622,76.344388,50.289198
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-05-01,559.0167,73.713975,46.957403
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-06-01,437.71559800000006,61.411176,36.76769
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-07-01,338.82478,54.217403000000004,28.460194
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-08-01,489.406988,67.012641,41.109176
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-09-01,630.7305719999999,79.738881,52.980392
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-10-01,651.757338,82.397149,54.746607999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-11-01,630.7305719999999,79.738881,52.980392
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2018-12-01,766.4874580000001,93.081108,64.383049
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-01-01,952.3611779999999,111.94055300000001,79.99529
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-02-01,752.452494,90.677221,63.202892000000006
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-03-01,735.29872,92.722691,61.76074200000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-04-01,553.204881,69.120357,46.467104
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-05-01,437.135325,53.70669,36.719367
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-06-01,423.034145,51.974211,35.534867999999996
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-07-01,472.03812999999997,63.690603,39.649104
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-08-01,532.082259,76.40741899999999,44.690844
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-09-01,613.961169,77.196485,51.569569
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-10-01,747.333707,85.380043,62.773365000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-11-01,893.8633980000001,136.977236,75.08179799999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 PLACE SAINT ELOI,2019-12-01,417.136602,63.922764,35.038202000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-01-01,3117.565018,408.223977,261.87510299999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-02-01,2815.8663,368.718578,236.532446
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-03-01,3117.565018,408.223977,261.87510299999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-04-01,2637.058664,348.834778,221.512673
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-05-01,1880.3252,261.84798900000004,157.947317
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-06-01,1819.6748,253.402011,152.852683
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-07-01,1880.3252,261.84798900000004,157.947317
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-08-01,1815.0862,253.66434900000002,152.467241
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-09-01,1800,254.525,151.2
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-10-01,1893.3320600000002,264.434426,159.039893
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-11-01,2200.00088,296.994856,184.800074
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2017-12-01,2864.039276,358.43530899999996,240.578315
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-01-01,4331.871228,497.36224000000004,363.87413399999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-02-01,3419.0404729999996,399.809892,287.19696600000003
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-03-01,2764.685117,349.551059,232.231483
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-04-01,2456.395349,314.313748,206.335513
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-05-01,2189.312676,293.371964,183.901248
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-06-01,1812.6024519999999,252.91482200000002,152.257852
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-07-01,972.75906,182.135772,81.711761
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-08-01,1349.8954,213.86558399999998,113.390919
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-09-01,2303.118132,301.61355699999996,193.460939
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-10-01,2379.881868,311.666443,199.909061
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-11-01,2303.118132,301.61355699999996,193.460939
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2018-12-01,2591.865835,330.658188,217.715196
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-01-01,3498.7984159999996,424.216829,293.895914
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-02-01,2865.122867,351.727818,240.66828700000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-03-01,2691.83507,345.603723,226.114146
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-04-01,2391.703112,311.13624500000003,200.902595
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-05-01,2131.768042,291.70502200000004,179.066449
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-06-01,1369.7833779999999,213.743637,115.06081200000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-07-01,-633.661344,29.791541,-53.225451
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-08-01,113.93847,97.431673,9.571094
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-09-01,1810.645282,257.50163,152.09033300000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 ROUTE DE VAUDRICOURT,2019-10-01,1388.162256,197.418041,116.60266200000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-01-01,145.890567,24.539881,12.254514
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-02-01,131.77209299999998,22.165048000000002,11.068589999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-03-01,145.890567,24.539881,12.254514
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-04-01,141.18473999999998,23.748325,11.859233999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-05-01,141.18473999999998,23.748325,11.859233999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-06-01,114.857028,20.21998,9.645705
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-07-01,118.685676,20.893993,9.967235
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-08-01,118.685676,20.893993,9.967235
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-09-01,111.63819,18.285219,9.376617999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-10-01,119.86657,18.451185,10.068792
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-11-01,113.038094,17.434362,9.495161999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2017-12-01,147.91423799999998,23.831611,12.423615
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2018-01-01,147.91423799999998,23.831611,12.423615
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2018-02-01,133.600167,21.52536,11.221347
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2018-03-01,136.750032,21.786738,11.485676
Hauts-de-France,Pas-de-Calais,Béthune,62400,14 RUE ALPHONSE OUTREBON,2018-04-01,131.15708600000002,20.670258,11.015708
